Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume
2012-05-31,10.56318181818182,10.676136363636363,10.432727272727274,10.539545454545454,46008368.18181818,0.0,1.0,8.397116065298123,8.486908368849319,8.293412278098124,8.378326528941312,46008368.18181818
2012-06-30,10.31952380952381,10.420238095238096,10.161428571428573,10.279523809523809,45539866.666666664,0.0,1.0,8.203422099392956,8.283484107330839,8.077745566838015,8.171624422481475,45539866.666666664
2012-07-31,9.291428571428572,9.381190476190476,9.176400000000001,9.268095238095238,40389571.428571425,0.0,1.0,7.386146094012999,7.457501595177482,7.294705060266086,7.367597449147958,40389571.428571425
2012-08-31,9.359565217391303,9.448913043478262,9.303478260869564,9.371304347826088,29331582.608695652,0.002173913043478261,1.0,7.480791242458117,7.552204007837657,7.435962791197978,7.490173941559075,29331582.608695652
2012-09-30,10.124736842105262,10.248210526315791,10.047894736842109,10.15342105263158,40380310.526315786,0.0,1.0,8.092367641167494,8.191056077442262,8.03095028525907,8.115293982927826,40380310.526315786
2012-10-31,10.176666666666666,10.299061904761905,10.08,10.195709523809525,44361257.14285714,0.002380952380952381,1.0,8.1356980110228,8.233604625912188,8.058418486059269,8.150996777320907,44361257.14285714
2012-11-30,11.024285714285716,11.183809523809524,10.914761904761905,11.039285714285715,42216695.23809524,0.0,1.0,8.850824696620899,8.978898052992903,8.7628937355297,8.862867415205145,42216695.23809524
2012-12-31,11.694799999999997,11.8675,11.578500000000002,11.786999999999997,60141755.0,0.0,1.0,9.389145686591856,9.527797519891624,9.295774475168773,9.463168263489571,60141755.0
2013-01-31,13.674757142857144,13.806842857142856,13.515714285714285,13.692857142857141,60522371.428571425,0.004761904761904762,1.0,10.993432083315192,11.099679018656904,10.865453577189237,11.007930365680858,60522371.428571425
2013-02-28,12.882631578947368,12.983736842105262,12.742631578947366,12.847894736842102,33873452.631578945,0.0,1.0,10.417850340623684,10.499611547080088,10.30463596833117,10.38975955652108,33873452.631578945
2013-03-31,13.12475,13.236250000000002,13.01875,13.160499999999995,32438210.0,0.0,1.0,10.613645233909052,10.703812394699051,10.527925780601901,10.642555332548051,32438210.0
2013-04-30,13.096818181818184,13.241254545454547,12.928618181818184,13.108863636363639,36463404.54545455,0.0,1.0,10.59105749632014,10.707859440929592,10.455038514751452,10.600798343286955,36463404.54545455
2013-05-31,14.536813636363634,14.736363636363638,14.42818181818182,14.59772727272727,45406840.90909091,0.004545454545454546,1.0,11.843403583999548,12.0059805588655,11.754899287461638,11.893031019369685,45406840.90909091
2013-06-30,15.441500000000001,15.57269,15.213750000000001,15.401000000000002,42034110.0,0.0,1.0,12.58046783958615,12.68735069266885,12.394915817407849,12.547471760999048,42034110.0
2013-07-31,16.819999999999997,16.947954545454543,16.68203636363636,16.821363636363632,38959259.09090909,0.004545454545454546,1.0,13.707305923530685,13.811565956849137,13.594849620132862,13.708370831200456,38959259.09090909
2013-08-31,16.662727272727274,16.799090909090907,16.486409090909092,16.635,33566031.81818182,0.0,1.0,13.655846794315636,13.767602864976821,13.511346194950955,13.633123059947952,33566031.81818182
2013-09-30,17.249000000000002,17.39988,17.083000000000002,17.24975,38566830.0,0.0,1.0,14.136323394111304,14.259976271014647,14.000279004093352,14.136938052500003,38566830.0
2013-10-31,17.257826086956523,17.369130434782612,17.088695652173914,17.23695652173913,37418847.82608695,0.004347826086956522,1.0,14.150730502601087,14.24196170025165,14.01200550621148,14.133532438357651,37418847.82608695
2013-11-30,16.977995,17.093004999999998,16.829425000000004,16.947499999999998,33619620.0,0.0,1.0,13.994466230992549,14.08926562050965,13.872004312023899,13.969330091671349,33619620.0
2013-12-31,16.15476190476191,16.262380952380955,15.970714285714285,16.08428571428571,49399547.61904762,0.0,1.0,13.315899194570047,13.404606437546473,13.164194108683475,13.257807725718285,49399547.61904762
2014-01-31,15.99809523809524,16.08095238095238,15.78142857142857,15.901904761904762,47785142.85714286,0.005952380952380952,1.0,13.201553285622808,13.269875734005144,13.022729776493525,13.122095875972764,47785142.85714286
2014-02-28,15.073157894736845,15.209236842105266,14.934736842105268,15.080526315789475,37510336.84210526,0.0,1.0,12.526136864431054,12.639221563139051,12.4111058230069,12.532260189830053,37510336.84210526
2014-03-31,15.42047619047619,15.527142857142858,15.294047619047623,15.404761904761907,29397838.095238097,0.0,1.0,12.814766263680713,12.903408688504333,12.709701246757856,12.801707335023522,29397838.095238097
2014-04-30,16.014761904761908,16.157138095238093,15.87952380952381,16.03333333333333,31628547.61904762,0.005952380952380952,1.0,13.313541011214717,13.43190480541662,13.201121387975569,13.329011045191,31628547.61904762
2014-05-31,15.89333333333333,16.00761904761905,15.80469523809524,15.906190476190478,24043976.19047619,0.0,1.0,13.309948243761333,13.405657363443192,13.235717845688097,13.32071551972557,24043976.19047619
2014-06-30,16.820952380952377,16.961904761904766,16.723809523809525,16.857142857142858,26606042.85714286,0.0,1.0,14.086787265179336,14.204828512787046,14.00543451344981,14.117095153078665,26606042.85714286
2014-07-31,17.51227727272727,17.649486363636367,17.39727272727273,17.508181818181814,28134200.0,0.005681818181818182,1.0,14.675229891636087,14.79016628065982,14.578785246671684,14.671707475481456,28134200.0
2014-08-31,17.221423809523806,17.342428571428574,17.111428571428565,17.21476190476191,19985800.0,0.0,1.0,14.525415444552618,14.627476949854099,14.432639925645045,14.519796458841146,19985800.0
2014-09-30,16.62047619047619,16.720595238095235,16.406814285714283,16.51952380952381,31117601.476190478,0.0,1.0,14.018545982211432,14.102991425089092,13.838332780000858,13.933397664066046,31117601.476190478
2014-10-31,14.128913043478258,14.252873913043478,13.902173913043478,14.078695652173913,39570841.13043478,0.005434782608695652,1.0,11.930926561714347,12.03552918097787,11.739462574246222,11.888504777912436,39570841.13043478
2014-11-30,14.872631578947365,15.024510526315789,14.740952631578947,14.91157894736842,31675063.10526316,0.0,1.0,12.65705347013542,12.786306988426789,12.544990754879842,12.690198843367366,31675063.10526316
2014-12-31,15.27181818181818,15.430909090909095,15.10931818181818,15.27090909090909,26980433.40909091,0.0,1.0,12.996773186197546,13.132164299215315,12.858480835043865,12.995999522694634,26980433.40909091
2015-01-31,15.0575,15.154499999999999,14.8169,14.985,29826736.0,0.0075,1.0,12.83389213960445,12.916653910022248,12.628759162214749,12.7721130222487,29826736.0
2015-02-28,16.056315789473683,16.23421052631579,15.97131578947368,16.133684210526315,27613554.52631579,0.0,1.0,13.806151000307002,13.959115206492632,13.73306307338679,13.872676853292896,27613554.52631579
2015-03-31,16.188636363636366,16.325454545454548,16.089000000000002,16.201818181818183,27722373.09090909,0.0,1.0,13.919927899770634,14.037572102994773,13.834254779017272,13.931262391111135,27722373.09090909
2015-04-30,15.930952380952382,16.023333333333333,15.826666666666664,15.92190476190476,25698175.714285713,0.007142857142857143,1.0,13.710559449276523,13.790112796519717,13.620785033139859,13.702775948125904,25698175.714285713
2015-05-31,15.5095,15.601299999999998,15.375499999999999,15.464000000000004,21431933.8,0.0,1.0,13.460835694717753,13.5405097471873,13.344535879566399,13.421345832110447,21431933.8
2015-06-30,15.16818181818182,15.265000000000004,15.057727272727275,15.139999999999999,26246056.272727273,0.0,1.0,13.164602549543956,13.248631927519773,13.068738047909632,13.14014329398291,26246056.272727273
2015-07-31,14.753636363636362,14.844545454545456,14.537613636363632,14.689090909090906,30562147.0,0.006818181818181818,1.0,12.822407962310455,12.90153054937291,12.634639757082681,12.766357252407728,30562147.0
2015-08-31,14.354761904761904,14.518380952380953,14.069047619047618,14.341904761904765,28400570.61904762,0.0,1.0,12.581494184500668,12.724901097812857,12.331074661836928,12.570225305980903,28400570.61904762
2015-09-30,13.848095238095235,13.988095238095235,13.626380952380952,13.818095238095236,35387277.809523806,0.0,1.0,12.137416897643622,12.260122463749001,11.943091348056475,12.111122847764,35387277.809523806
2015-10-31,14.889090909090907,15.04317727272727,14.749090909090912,14.944545454545453,30409741.863636363,0.006818181818181818,1.0,13.067564758628953,13.202796173304181,12.944639636328953,13.116188871090957,30409741.863636363
2015-11-30,14.438500000000001,14.549749999999998,14.328999999999999,14.425499999999996,22182643.1,0.0,1.0,12.78169045763335,12.880174584337349,12.68475551943985,12.770182200131151,22182643.1
2015-12-31,14.100454545454545,14.21015909090909,13.952727272727271,14.067272727272728,26719972.136363637,0.0,1.0,12.482435523907093,12.579551536082546,12.35165987047,12.453061300212,26719972.136363637
2016-01-31,12.55105263157895,12.64657894736842,12.196315789473681,12.408421052631576,57223613.78947368,0.021052631578947368,1.0,11.167303331149053,11.25216687609142,10.851180605631,11.04039382414158,57223613.78947368
2016-02-29,11.871500000000001,12.048500000000002,11.68475,11.897499999999997,39785624.95,0.0,1.0,10.863994917366002,11.025973361570498,10.693093931743451,10.887788361147399,39785624.95
2016-03-31,13.318181818181815,13.463636363636361,13.187050000000001,13.351818181818185,32860050.818181816,0.0,1.0,12.187900398541451,12.321010573542504,12.067897416084817,12.218682126510409,32860050.818181816
2016-04-30,13.211904761904762,13.351695238095239,13.069999999999997,13.207142857142856,35048841.28571428,0.007142857142857143,1.0,12.110434636204475,12.238648552995095,11.980319364736712,12.106052936335525,35048841.28571428
2016-05-31,13.331904761904763,13.454290476190476,13.233328571428572,13.336190476190476,25886701.95238095,0.0,1.0,12.334431535935902,12.447660533651902,12.24323066897676,12.338396599472238,25886701.95238095
2016-06-30,13.043181818181818,13.1425,12.888863636363634,13.011818181818182,35368568.27272727,0.0,1.0,12.06731041215009,12.159197755766,11.924538086486182,12.038293356271588,35368568.27272727
2016-07-31,13.291499999999996,13.426499999999999,13.193249999999997,13.329500000000005,37806455.2,0.0075,1.0,12.32357367003025,12.44878857420225,12.232429275188249,12.358775624258053,37806455.2
2016-08-31,12.324782608695653,12.412826086956525,12.24625652173913,12.331739130434787,31599368.739130434,0.0,1.0,11.526066179300086,11.608403936428216,11.452629032066087,11.532571878628783,31599368.739130434
2016-09-30,12.257142857142858,12.376904761904763,12.17469523809524,12.263333333333335,35524578.85714286,0.0,1.0,11.462809870649336,11.574810518764048,11.385705329040857,11.468599168563953,35524578.85714286
2016-10-31,12.022857142857145,12.099761904761905,11.909761904761902,12.011428571428572,31313170.76190476,0.007142857142857143,1.0,11.277050635814478,11.34918010170019,11.170881563836812,11.266238685084241,31313170.76190476
2016-11-30,11.755714285714285,11.909966666666667,11.667619047619045,11.795714285714283,35086157.38095238,0.0,1.0,11.133039736280953,11.27912170500019,11.049610710833903,11.170921023510951,35086157.38095238
2016-12-31,12.586666666666666,12.723595238095237,12.481023809523808,12.58095238095238,33755889.28571428,0.0,1.0,11.91997838171419,12.049654145321238,11.819931196333334,11.914566769252716,33755889.28571428
2017-01-31,12.585,12.697999999999999,12.43375,12.588500000000002,43967886.05,0.01,1.0,12.013477141724355,12.121071749508852,11.869288439724155,12.016723073537952,43967886.05
2017-02-28,12.52157894736842,12.598105263157896,12.431052631578948,12.517368421052632,30848718.52631579,0.0,1.0,12.049447616112367,12.12308847540284,11.962334632632528,12.045395849438838,30848718.52631579
2017-03-31,12.243913043478262,12.309782608695654,12.12521739130435,12.201304347826085,41412168.13043478,0.0,1.0,11.78225122037274,11.845637146294736,11.668031037028477,11.741249103274825,41412168.13043478
2017-04-30,11.363684210526314,11.42578947368421,11.25736842105263,11.332105263157894,40975239.94736842,0.007894736842105263,1.0,11.005208414324997,11.065442526900105,10.902321637674422,10.974786066147683,40975239.94736842
2017-05-31,11.046818181818182,11.108863636363635,10.936363636363636,11.009545454545455,41674226.27272727,0.0,1.0,10.773430121415819,10.833940067166228,10.665709119090865,10.737079824335042,41674226.27272727
2017-06-30,11.25,11.54,11.1,11.41,76556897.0,0.0,1.0,10.971583570137,11.254406613278,10.825295789202,11.127623869800999,76556897.0
